NU_INSCRICAO,NU_NOTA_MT
d0c0ef316460a146fdb93b06ac40b136636181d5,753.8304443359375
9b8d26f7adfcacacf9d36448f8237d6f4af8132d,424.78582763671875
664423eb165106f492462ac279fbd6711af138b5,428.0360412597656
8d8d43a5fb49c4086eefacf447ef86e87f028ef8,521.39886474609375
26480f4cdac9b7db887a4027ca5ac7ab27171390,431.86944580078125
e43d38f6c5ef4b55bce2c20845038520151c82f7,433.6523132324219
45e5b812b55cf2e972c6a3445469cdfacd490111,NA
5fa1cdc6061426c5efb18bec5725babf60b37570,NA
5a26f420290529ea3015d01dc6c86908db34193e,452.2953796386719
18c64b4568c1f230965aead29ae1592fda01d05f,476.7635803222656
695da51f9d0b2180555486f36e73da51db3b8740,489.50787353515625
c50b6b01965f8018abc505e8b78b8f85a1361255,NA
7e6a5ea4c916f7bb0e97e34dfa5a709a0ede0393,NA
1d9dba8fa5de56890e96be9694343ff70d28e4d1,NA
b29e693875a12afa6a3045497e683536257c9619,555.36199951171875
9fdbef2e51bba75416a1b325388c7c55df863ec2,666.7730712890625
c8a508005568418bee0adace08451488743d5789,569.00341796875
f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,409.45538330078125
af5998e9833b18559891a5c5c15da936edbc9ad4,440.28240966796875
d24d5848387771cb4ca766d4f811bba15081dcb6,404.9870910644531
a3ccfde9f5b8200cd7e66cdf8b0ca22592bc7b59,NA
16bafa9e1da859dec03f25e70beaeb3b0f53c401,480.816162109375
03a46ad8bcd2201ae1e5707cafd2ff715657a407,424.0169982910156
9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,490.98089599609375
e4521a6e4a1e442bc0d6a27685ca9d07df878399,473.6291198730469
c1853a58fa4652ae7a3f0822d94525ef4bc59bd8,NA
9a2d9b1e949f2a5ea326c266fb2758c080ece6cd,NA
1e1b06caeddac05fba544d2caab9bdef92292448,426.0229797363281
d6fcbd5b243909efcec1164b373141a90d51a4ec,505.37103271484375
f0f07be65ac0362041d8982b02666093e6902d70,NA
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,480.9744873046875
ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,544.14642333984375
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,457.5771484375
3e18aea5e0898b4897982b585efcd5d41ffa2310,463.1914978027344
d495216a1ae9d009143f93fe516ca90b043cfe9c,446.8824462890625
50ad15cf445499a53f33dc97b68dd485a0b5be5d,444.0195617675781
c937c24cff6819088b61b6dbd3504635d40fbd5b,NA
d6317ea6ea09e751946b500ec15b68a389935cc8,434.9630432128906
251f780ba6ff835be4c35371a2749bdaef41ab9e,NA
9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,642.9927978515625
4ed186e1854432164fb76a7752abe3f9b672fc44,423.6760559082031
17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,544.6639404296875
c65b40029e4b7c845db8e38a9aedee2303926a1e,460.2950439453125
699d85b183ed6e8e493adcd4796bcfc6a70b1493,NA
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,469.05023193359375
62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,530.486328125
64596361ba2914a9656e04c7720a2956a00e51c7,NA
cc664dbabfc9fedfc92f66cd1c9149f3df584580,427.831298828125
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,531.50457763671875
c41de1d66943f86e42cf66b3dec6cc196ac456b4,410.9906921386719
73f5617878676b211049c06a734395f316f7bce9,436.50146484375
40ea1311a656cb310e7d7f55baad87f4ec644371,423.5912780761719
b794af00318eac2874056f5f23d8f64b2c82b9a6,482.5471496582031
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,402.69134521484375
de496a4c80faebcaca42aaab272740763522813b,NA
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,486.14141845703125
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,497.3698425292969
c8c460680f42159f63af6082150e412024dec006,NA
c960037aaaff6addce26bd7b9bebb67d66815336,426.2154846191406
29175318e03e967d7db83010ffc193639e75fb60,489.8797912597656
aee562b057a663232ded7ad7dd99f532abd88f1c,489.5984802246094
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,482.3119812011719
fddd0c34d10074967156596c5bb565730c0516a6,519.875244140625
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,394.78350830078125
72471abb641e03cc6e8f161cc33ef0b193f5fd69,NA
f7d67db97305c69b86014efc73a6474746cebe57,NA
0e218e7923ac1bf75819e9681926860fda5955c4,422.156494140625
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,537.8065185546875
aa8a567bfed4d996f644d2ae4a0410059ed559a8,452.1232604980469
f3758a79f6787e87690a273be8877dd2559a2189,408.0401916503906
0115b0abcaa64883c780f4395816c763b0ba1dba,493.05560302734375
c9c320120b3e986326fd27c64ebafddcb8a34ae5,556.5531005859375
83e9189ad5e6803010e4a8d7786d83d51b4d072b,519.33587646484375
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,494.989013671875
f3ae54ab8cd7bdc856ae1731fe332129e6a4126f,NA
a53fd01604a639188125b62b59de2c93e885cdd5,NA
687448d804c924b64fb61ba94b1846007d6ab904,681.37481689453125
ac8db41d3834313ad6c6470c89dc6fb894b09342,NA
834d210e7c1165c0ade65e4b2ab20c2c2e9ee774,NA
85d242dba50381621f3f44a46c8e19d4aa949196,422.6157531738281
e673f673a923826e58dbbaee41347fc6c7190f6c,450.2406005859375
745f26f46ea86ee7120e47c4e4454e9ff2014be3,NA
0e71b17a84b0708866e71f87089c8e446ea9dde4,NA
d8bb747e90924ca2da4811a86d612a811ca55ee8,403.2515563964844
c6276f27d568361cee956964fb7149a64d477a72,534.2218017578125
7f9b0537f2c38fb2c108b55e55618e9370a95c20,NA
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,549.50030517578125
d9d847916197466389658a31c9a071bf751b2231,418.9664611816406
f5cfb92ab9b6e8b882a01783c02a97c545773253,396.18865966796875
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,543.25799560546875
7aed648c2c983a53e6bf18a80ff3fda2809f2828,429.1201477050781
62980b7abb1768ca53fe76039d00c32db1111dd1,582.4949951171875
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,435.22918701171875
35582c4097fb4b06a91da19cd583772a9d86e9d7,NA
9beb191a3446fedd038a2acc53cc73a4d7addd98,422.19580078125
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,467.7076416015625
e3dbb8a1df52dd191d1698da978426270fdab4c8,596.609375
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,465.6239929199219
69ab6ef02ad64662dcd5e81f34775331130b85ce,NA
c120e9b0c21634a8d6b4dee4381771ca01434b0a,NA
6e27fbdbe1c3535d01606cebf23168cbc867284a,466.8564147949219
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,447.1236572265625
87881fe11de76bb58d4592ddc8f4036d231b14cf,NA
a1a1b7fdf66b55751b202714f1f342c5769d3b9a,NA
7ac5b8119b46505883764b15158768249a19bc75,495.5104675292969
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,468.7878723144531
77b4afdddd5906c700007d523aad010af744828a,542.97247314453125
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,467.58966064453125
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,411.1762390136719
962a5b091ed826bef75a8cd6a3640462ebf18c18,NA
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,426.8634033203125
6bf4b4e3dedcef47ed3dbe68785a1795238f1f94,NA
16c86751ae838343cf11f2b782cfd1a9351b7df9,442.6086120605469
f5e18a31e75145ed9947397f7e97f7cdd65997c9,464.09808349609375
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,597.44146728515625
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,474.5877990722656
58373722411945d7bdef5cb5ede4459a9edcba13,662.14178466796875
a4f9fdda97c0a5a9024f6397d5963b3233d525b3,NA
e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b,NA
fbbedf651635cb20ab7d73c0df10349ec19406f4,494.21630859375
ac0672791ab77daa1a88917319f6a81d48c039a2,448.8724060058594
18971261007a7df90081e682f530b0bb933c7b05,436.4293518066406
766e74a2b847193a0e72fd9ca7a5488467b4001f,656.47003173828125
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,650.10601806640625
a046d5f1275b3d7c4c80de122f5783110bb139de,557.50225830078125
c476c28c271114351f7df88e4ada53a02a6ab7fd,439.3533020019531
2383fd53d2062cf9eb760ee159e8599d784ea3ad,541.91705322265625
6cf4378e9b737cde762f847a4133c0f0a51af8fb,432.85687255859375
afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9,NA
537e2b3126d1ac5dbbcfde55d0549dda561b575e,643.4949951171875
d5b0b6b1d308bc5598d17171b63c220429d65882,532.86199951171875
be5fcc60060c10729489eb296651f99cde7a1f78,456.78204345703125
c5cf6f06593c1830f43b8310ecb5b885e06f5583,NA
889a6097b286730a6757ea174728eeb0a14fcc4f,550.156005859375
bd7f9c8640412736f83101714c2d35721753de71,422.21453857421875
1545d81155aa885b2344c5b20f97852abf1d3021,NA
f77507705f197f08acf982853b4f481d7a9a0a0b,565.5867919921875
8005937a977eaf54535cec4e86fffe0622d86027,465.5257873535156
d548b75b88388dba356a5e7043d802523cebf7be,417.78472900390625
5aed9b781bc9d334def639b9e22fa0edd86c4104,436.27587890625
8d273cc5ff9520947e212b4bab15a7bf125d51ae,595.79364013671875
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,493.63751220703125
6bb0347a27172b6da6a477b212ac453ee0b317d6,442.7016296386719
2bc61953c153051cc6c5c5f279ff493c5b50f346,NA
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,561.127685546875
e095d83730d16bdca52edda499352823c0ae9a7d,450.3016662597656
7fb12a1d1f8106aa942787429c57962db62209f4,459.6761474609375
3e0fd99c643bac4c7354025cacbc04922c4d7af8,430.5668029785156
6bd7e53fde462120da3e1f3abc359dcd853f38a1,438.1221923828125
e132dc710bf40da1b4e565d1ee233c1bd0ada1ae,NA
931c9b68503203e3dde2b2416193f56f3b3240b1,489.3786926269531
3d9d271b0131965c3896efeee8e144733f05a89a,NA
886ff01a626712ff457aca87ee499fe565380a3e,NA
a15d809e0a87059fde96b0b69718e260119b680f,478.1993408203125
fce9f32ec22885e4680e8e992ec173aaa112d41e,521.4453125
41cdcbe8b3d19283983318846c677a4c15af4aaa,409.0538635253906
5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,NA
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,402.84906005859375
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,468.669921875
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,405.83416748046875
10577e52644495a112d6926d3d88de72bca9e14b,NA
c809774e530a33dfb2e8131fb2859acb1d60fc16,569.5941162109375
a676a714e149fa988d1ad76ad969a949c99b3daf,NA
17852911ec609b95147c2b36507cf41c374feee7,567.88507080078125
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,448.2619323730469
2818b1f99095fab6d1019efc123108c69504dfbb,436.0863952636719
4019a9d240e065bbda6b1694ad02f785942bdce4,NA
3c7d52ad907c55f7334346a768b44288ebb5b72e,445.4920654296875
2e43766fc1f5e74d18b86058d03ff824de66b9fa,NA
8bd427155d8fbac266279acd0e1cfbd04198f2c3,435.5152893066406
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,422.89776611328125
dee4340768896265cc860b2143a197f1e83857dc,463.00067138671875
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,546.334716796875
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,503.6907653808594
0c90c6df5e73a9831acf3a833a1589b9059a0c81,NA
03faf309404717170977dd61b95ff1814c40088c,443.637939453125
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,437.73187255859375
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,486.56964111328125
ceb125e2a8f67106d58e63f317c812b764d3f725,556.9283447265625
4b7579ff6554b6b366d2397000350dbc9fdcbafa,NA
7afc4443fdab80c585b84ae370e3592f73f04171,NA
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,431.20330810546875
e953271d07ef14f77f07eb72a93de203efa33b06,448.752197265625
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,449.769287109375
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,528.33282470703125
64383cd3683b92e1053102f3137581ee19687dbb,NA
4abd3801858b276db1a70ee7e94c1d899b79e380,696.0675048828125
e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e,NA
c59cbd8309df8defa64508ebcbeefbcab5b24b50,412.5780334472656
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,469.7070007324219
6dd26d0500fac7c3b12384dc9790d56647196ade,450.7376403808594
672eac5a995e11b1dc871b27aaa5933935c462cf,NA
8a0bb9b0b52da6ba570837fe31c22d8f47df197c,NA
f99ef219338343ac35a138627ab44549fcc9247d,573.82513427734375
4326e63cd732212597e47d63c7d3e4ce315075a7,NA
367a987b5a240cb3cd1ba4302f32f1e9adf75129,408.6807556152344
71b69bc0230f1d10277c460ca6226d6886d0799a,545.8656005859375
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,605.79241943359375
6c389474e6fc47a559acd374747311424e4b2243,NA
85ddb58c793932dc0b1244a67d490cfb45c64aa6,447.7471618652344
0683bd41ef13129ea73344ea989e0c2e93910ef2,526.1112060546875
bdda2058e08eea69e4c188395e34efa77d626279,431.1341857910156
fe19531e526713a5f8d49cbeff226a1b18ad4daf,NA
e24c79803fab5038ccbe849262f642dcbca4a735,444.579345703125
4078b001cf7b49e098e4812929823b5d2b1ccb52,NA
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,502.89044189453125
10afdafe674bed7060aa03e4d3643ffd6bb1cc22,NA
10ce02a9154cccd22497208b8e0195af192540a7,462.098388671875
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,432.0362548828125
e51cb39545f074025dea07bba60fbb2ce3bbc8c1,NA
368c201123a334ce74cb5b5736cecdc4dcd7f43b,449.5543518066406
396836342ad0668d13dbd20779f3faf065223e9b,NA
951544af1d2cc99f72def1e5050a514a7d869da7,443.17010498046875
4dce465136c73b5cc104045314bc8c40ee0a7bcc,NA
47c56b81cb75952158cc58ac1dba1c6adec1e441,473.9392395019531
e749ce60d99c6e78272a2bbf6e064087b44441f0,NA
19df9feceee051f2b3466617bd4969688049c530,448.7004089355469
112515d41ca96e2dca583ac6f049404d651f7ed6,NA
5128a1a7c4743109ace5dcfd42879ee999290536,459.52471923828125
396393b00220c19d1da779dd40277ab033825c5b,460.27105712890625
aa3c70232b75e6699d4fddad8278b785019de599,480.7745666503906
23fe757306c647c997ddd80b681ee7cdd693ed0a,451.41363525390625
8338d85c01042aa8d043b4f004e1051b7dab9385,411.45233154296875
1ae3591562a76ac63d7f8edf9113a2eaad373539,482.1806335449219
4fd659b8ab4ac00f9233609c32a6f735b909493e,434.764404296875
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,676.47100830078125
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,468.0575866699219
eb72e93988532c686581729e39b8b969e8fe11f9,528.40838623046875
f8b9cf59ba045595c2635ca232e74e417468054f,459.6339111328125
e2867649339be49075bcc34446b27b84685df132,550.28973388671875
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,409.17437744140625
4b83e292acd8b9b0ff3f73d2d76786c668346b02,588.57196044921875
f220f1ad2b33afcbe62e6d7110acbf8f33611643,436.779296875
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,NA
8e397c184b99d98a6321ece206c14e060259f972,471.13140869140625
007d54236b259073657f2ec22ec77f01f53cc845,409.02471923828125
b821047b68fddf477c463a21d71311fe8dfeb73a,592.465576171875
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,431.1533203125
026b462e5963b287ce2dc90e178427b18315ecc1,NA
0d66828e27aca8b62da5a21d35836e0ad7299858,NA
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,423.3132629394531
5446cabae69b4a3f17a93e915b20c902629f6bfb,NA
0031a184b641879da21aa6b20afe7fe981cbd0b9,458.5128173828125
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,745.52630615234375
f764e7fc1a9e524379fb803916a4febbe7eb24f5,NA
f0527e3f10cbf275c69eda7ebf7e521f74723644,471.8279724121094
dbb9805d453e8be32d844ff35ab54818f1862c4a,422.6817321777344
c063002d93b60b03895b07efdfb49981c0aa74cf,538.57611083984375
79a82427efed350356cfde73470641b0143931af,477.9527282714844
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,417.9410705566406
b6896311e1e6509aa201bb98af9d59a9f92ae26d,508.082763671875
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,520.87200927734375
1ff27016f59accc6db15f32efc63c1e359c2e640,470.61376953125
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,NA
70f54399076674b5788c25a4f91590eef521c586,443.2208557128906
c9c74863e650894c407ecff2e859d545add51127,425.38653564453125
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,463.08746337890625
adb2c4c81f38b46232c14ba76031de8e4d932bfd,449.32452392578125
ee5f9994df3331cf0df76303584bab4070a28d0d,485.9818115234375
f1188bd78bb2caf3b243095a7efa21a90b455323,490.86962890625
469a2496f12cda71984b4783186e4a81ddc66d05,437.3144226074219
53aff6504cf05345877577b392df1e6d3495f96c,442.61614990234375
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,554.29180908203125
e3d52ab59888e30406daccc15eaa5b2c093768c4,NA
16e35b093d462f16bca8f46ef05907d7674171b5,436.57220458984375
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,462.5299072265625
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,511.3297119140625
603cdac3e2637a1775d0835a35b1824a66d6f159,478.7157897949219
729dbf9ac607943285cf9cabf80503f9e1112cb0,707.10284423828125
6553371b304d9effccd011d3ed11f852354b335c,483.2037658691406
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,449.17938232421875
6b11913937224ba8eac6c17003a30e9d6939b6a3,430.6235656738281
11cca4c8990d674ff1a5e26fe0040669e61a0233,432.488037109375
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,420.0798645019531
569fff7fa6d66e6a99c21bd650356b830ee82ff9,514.13885498046875
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,516.77911376953125
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,549.6912841796875
80c9bf87c8851d126db4fac626b5d65e55bc2c11,NA
01f7730894bdc452e3477d93e3c54ff415b61111,447.44580078125
5ec28648c95c2da89e5d8edceef07e9f93cda87a,458.3426818847656
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,NA
c72b158cced5274845a6dd714599314634bb6c48,422.75048828125
c48bba8ca267525981be488ff4e86cf050164a39,451.8372497558594
f34a161eeb0416fc4b417e93ce97909636c524a9,682.94378662109375
c1879190680836a87f332da038342397e16c5ccf,467.973876953125
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,493.6837463378906
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,472.9375915527344
54b2fd8f0178fb68be897d3c078edee23671f16a,NA
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,616.36517333984375
f64ef391c8560402e96a9cc926483c72aebb3e8e,NA
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,431.1736755371094
8833c7ba011d13481b959f08f6c7cf30a1556c6d,457.0765380859375
6b326331104abe00432c6f1f57bc55f4224688b8,NA
f3ef288fa31afac3b0ca3aa433d13e272fe00266,491.0928649902344
dd2d48e442be679f4ea26a306395cd883b62adf9,462.6554870605469
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,NA
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,NA
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,NA
2689bd93b7eeaf6477323172ff564376bbb01a61,430.86651611328125
4627ec480f21bb94067f34cc9fbb40e25f65b478,NA
02099cf2215f0382aacf7329e93018c8ff49241e,NA
05cf942d421a1328096dd41aa129871a0f151617,465.0754699707031
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,449.67779541015625
cdb9efbf46b74930f814ed3315298d246112432a,574.984619140625
d223498de0171aa5a893a630d50d64cdd6c3903b,550.806640625
c8a54292e1a0f01824920b5ecef0ed73117c82af,448.0205993652344
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,440.6880798339844
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,527.06829833984375
b083c91a03a467c488143daae73bc1ca6c67eaed,426.6138000488281
e045a78dd6d3a80cdb933c2c633235f9400d935e,447.6481628417969
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,438.29541015625
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,533.1314697265625
6d92d2501c29777b1ee946549b4c68855dcaf846,488.19635009765625
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,553.1776123046875
477647b25c833f63e00c3018c6e35b6f92ba3e21,NA
1990bceee04b458c7506e12bfc94340568e90652,NA
40f78aa7da9ceea65c094319f607534e9b30365e,486.10394287109375
629098a8b4808aaf21d231d76749534f767af76f,NA
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,NA
1d24aa3d5981652501dfaed0536c6a7268269e42,517.20050048828125
e172fa5f93736178e35f574e8c2ac09d5191ef51,412.71435546875
ad12d43e69656e89951352925b1783b8f52e461a,494.9833679199219
baef769fe1e7fa60a51d42aecf92b955d4b897ea,450.03076171875
d0dde3b886beb447747030ffc5e4df503c77ea06,466.85015869140625
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,435.60321044921875
8e19e5d730aa06ec06279e0b711954526ac5fdf0,544.1533203125
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,465.63427734375
5132afe537cc020677fc257025ac2197ec8f4f76,415.5418395996094
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,498.5184326171875
d241980523994e8163acc9fa7535cb8a2f4581c2,474.1300964355469
dcca0013abf090da1a0fc8a5fdc0039fd556d540,NA
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,442.49957275390625
d53d367385fdeebd4755f504ce0b52c08212e2cf,531.65032958984375
43345fa824e2d2e14c9e55ef4203fa7281384d08,445.63482666015625
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,NA
91715815e6d1a2fd369379aa2451e4d535f000ad,749.34405517578125
fedec1c68a8209fbd9d61deb68b5758092e988b6,452.1558837890625
595b7e5edb003a28180a8b0d017b3cb0133ea763,456.7146301269531
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,503.8316955566406
46a697f4c8e3f21cde73ea82e859032ba778c4a7,593.13104248046875
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,NA
b04f5a32926fa64f940dfc5b37827973e1ffdab7,422.5526123046875
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,NA
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,437.27301025390625
b02a44458d192e2b88fc6a22f10b76564289b3bb,521.04010009765625
6ba95b286f8b8489fbffdfa008d07e86828c6377,NA
67c21afc206a6cbbcecac9f53aeef2deba622be2,NA
2026ef69839e751b2b78f3423b71adda30c8ff12,NA
0672bbae643d4a999853d5fd1f3a4341848b8525,428.52435302734375
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,469.42547607421875
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,NA
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,539.51641845703125
c0c1b0a9bb9f86fe701ea75200255f2841612546,499.4085693359375
da114f441ce38da76c5732b49dd97452900c12db,NA
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,464.4342041015625
c66ecaee41d08c2aed17688c67f41ad749dd7e08,591.01910400390625
4afb560ec531a92cbfaeeea2760d3906a237e2a4,NA
528dd53aac2e98ae6514637dde7bda883636187f,NA
b337af487f7962a13cd01ff46a8ad018c36aae13,563.614501953125
838819e380664b54ce26c5a374fa00d5a09f1f66,480.5614318847656
1254edf4a16f9986b6035a98f4739a46bd445cec,463.0144958496094
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,439.1321105957031
a455b39a38c7eab16ffe1afc96e50ceee285e4ab,NA
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,454.04034423828125
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,446.19122314453125
0b2bb0d770a048460635524280814fa93d61e2d9,457.159423828125
3d37ebd4442995d8706e2b61a82e24be7810ba60,500.7738342285156
71ebd4766a377b3136bf240effab3c4a21c1d160,449.982177734375
0b81e78c9196c26554e1dbfb2886d0b1caaee57f,NA
70a452eb2468fab6734007b7fbca04d798a577d4,668.87579345703125
3aed699de60252c5890ae5aa8e9ee0e04762d950,431.5466003417969
b4d92ef68697a52731950962efeef7732c598a29,481.5148620605469
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,438.13104248046875
b0e6d9a800c6161f19982d3a2ca923369d426c3a,465.4434509277344
0ba051d8db0608d22aa3afd1141b99096a3f1f01,465.73687744140625
010f40757d0121c336eee26020c320b7cd22c8bd,470.1489562988281
58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,NA
bb012421e88a0ee1ba5eae1844981ead4ad0de14,598.26812744140625
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,506.3927307128906
84e64a158420dd8ed7712f200ece7060dd8928b9,468.338623046875
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,428.3207092285156
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,459.2845458984375
a1aae127c63308b4a6355ccb16f99918cd513fac,NA
75b3ea3112b7c010512672e211971e1bc28e1c02,414.5616149902344
5516df900f8b8146759765865b547d4101610fd6,446.27764892578125
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,458.0476989746094
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,448.2306823730469
5951cc578661069e16579472bc48423cd559131c,458.8707275390625
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,410.7281188964844
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,486.59381103515625
afadd9349d5960c36946b1d3f50dc70b8a72d385,NA
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,481.10406494140625
af43655ead65ac652b42e062b617f290ea60f1ba,NA
4eb012933907d41c6a44cd988caef09980ac4115,439.70123291015625
b0fe66a054153433ea939280a03b6078ecf5627b,448.044189453125
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,501.1168212890625
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,475.4628601074219
6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,NA
d70866063e21b298063e910dffdb5069075912cd,NA
7e859ae82a9d17b86d86d99eda6e5d686c038674,483.94305419921875
35d961b647670f9d1de666a3d453a61ab2a92a0e,NA
91af1ad89f229ba526ec92b2723983e53ba52476,502.6175231933594
4b087a8143279d52ae9e2d5e032c6b63489c2fca,585.23193359375
92604e7c9df4b24677b55884f8331b86e058994b,547.88262939453125
db41f8e8f96de2f4bbba079fc9fcab78811a3589,428.11944580078125
528153c48ecb0f3be045b1089d4561e420d23789,656.95062255859375
9f2d35c5913124f6067afb7ac08dd2016183ab38,NA
129a144075139d67277018fe820d4fc707e21a35,460.3251647949219
1dcf3e435f6781415282f87c5aa126be69fc8370,496.2629699707031
9153b7dde7dd2c4add79996a8844ae02449a1184,NA
f011c4b90ed283985dfb7970cf469c169981545b,454.8538818359375
33d8209854d53a7b0fb06149502967eb02bbd30f,491.6719055175781
